file_id,relative_path,absolute_path,noise_condition,machine_type,machine_id,label,split,source_recording,segment_start,segment_end,duration_seconds,sample_rate,num_frames,num_channels,file_size_bytes,sha256
valve_id_00_00000082,0_dB_valve\valve\id_00\normal\00000082.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000082.wav,0_dB,valve,id_00,normal,val,00000082,0.0,10.0,10.0,16000,160000,8,2560080,fc092e682a7afb43599c909e63f86864805986628422fc86630217d7372e8460
valve_id_00_00000083,0_dB_valve\valve\id_00\normal\00000083.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000083.wav,0_dB,valve,id_00,normal,val,00000083,0.0,10.0,10.0,16000,160000,8,2560080,446621c8e2bf37f9e68c7cbca206b1a10f874b9b5c40a54853988466be2b4d72
valve_id_00_00000084,0_dB_valve\valve\id_00\normal\00000084.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000084.wav,0_dB,valve,id_00,normal,val,00000084,0.0,10.0,10.0,16000,160000,8,2560080,f6f2117c417650065be788d2a968b0324d0737911c35472fc48c75d521104967
valve_id_00_00000085,0_dB_valve\valve\id_00\normal\00000085.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000085.wav,0_dB,valve,id_00,normal,val,00000085,0.0,10.0,10.0,16000,160000,8,2560080,bcf29f31eef26ce83b9a3f3aae15d3b77889c2985b161c3f5521043421fec10c
valve_id_00_00000086,0_dB_valve\valve\id_00\normal\00000086.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000086.wav,0_dB,valve,id_00,normal,val,00000086,0.0,10.0,10.0,16000,160000,8,2560080,4556651021c1f1d6500bb999615de37826a3204bd70808efa73c84eb092443ed
valve_id_00_00000087,0_dB_valve\valve\id_00\normal\00000087.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000087.wav,0_dB,valve,id_00,normal,val,00000087,0.0,10.0,10.0,16000,160000,8,2560080,5ff2bc14bf74e15cc0eb92e008ced5bbd0a85a0df39431e58dfa1bdc5007958b
valve_id_00_00000088,0_dB_valve\valve\id_00\normal\00000088.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000088.wav,0_dB,valve,id_00,normal,val,00000088,0.0,10.0,10.0,16000,160000,8,2560080,e6f163c363ea3571ec2d83cc52dbe740c5cec05bbb808c5416dc4ea04b5d5114
valve_id_00_00000089,0_dB_valve\valve\id_00\normal\00000089.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000089.wav,0_dB,valve,id_00,normal,val,00000089,0.0,10.0,10.0,16000,160000,8,2560080,7c2967c2651673f465ccbc12955859121846bbeb1aeeff30c14cef8a237440f7
valve_id_00_00000090,0_dB_valve\valve\id_00\normal\00000090.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000090.wav,0_dB,valve,id_00,normal,val,00000090,0.0,10.0,10.0,16000,160000,8,2560080,e64252aeae64116b6b0e2c23e18cf3cbb7017844bf663d49fbe611e1a528f3dd
valve_id_00_00000091,0_dB_valve\valve\id_00\normal\00000091.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000091.wav,0_dB,valve,id_00,normal,val,00000091,0.0,10.0,10.0,16000,160000,8,2560080,e8d620e9f6fa02298934354720ad7d60ff5008deab08e4bd48f66668396d80a3
valve_id_00_00000092,0_dB_valve\valve\id_00\normal\00000092.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000092.wav,0_dB,valve,id_00,normal,val,00000092,0.0,10.0,10.0,16000,160000,8,2560080,cb4c7805685b3e087873e935c91d61289f6dbaf9b024a5dc9f10fe76f7a20f3b
valve_id_00_00000093,0_dB_valve\valve\id_00\normal\00000093.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000093.wav,0_dB,valve,id_00,normal,val,00000093,0.0,10.0,10.0,16000,160000,8,2560080,b71cdcb702777e5498d34a57e45a0fd704caba0f33d3e2f362af799995013aaf
valve_id_00_00000094,0_dB_valve\valve\id_00\normal\00000094.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000094.wav,0_dB,valve,id_00,normal,val,00000094,0.0,10.0,10.0,16000,160000,8,2560080,b20470a7b1b4db30ddb04d4d0c757953bf4c1df0702f27c7a559fbcec7522ced
valve_id_00_00000095,0_dB_valve\valve\id_00\normal\00000095.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000095.wav,0_dB,valve,id_00,normal,val,00000095,0.0,10.0,10.0,16000,160000,8,2560080,a25bbc42eaf7621b847112248acaaf087c63affd38fe6eb0796a24c355263126
valve_id_00_00000096,0_dB_valve\valve\id_00\normal\00000096.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000096.wav,0_dB,valve,id_00,normal,val,00000096,0.0,10.0,10.0,16000,160000,8,2560080,e0712ac9dd6bbde3c92cb6f78c381cab6f67dbda9bc1bef96a83d232ee846154
valve_id_00_00000097,0_dB_valve\valve\id_00\normal\00000097.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000097.wav,0_dB,valve,id_00,normal,val,00000097,0.0,10.0,10.0,16000,160000,8,2560080,dcd1a69c3810d9c80798c208a37eab980c3fd10260faaa86ac91b89d8224fba4
valve_id_00_00000098,0_dB_valve\valve\id_00\normal\00000098.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000098.wav,0_dB,valve,id_00,normal,val,00000098,0.0,10.0,10.0,16000,160000,8,2560080,d4de0424baacaa1863a81005438d481cf960480effe26d757c1cbc9d0485d281
valve_id_00_00000099,0_dB_valve\valve\id_00\normal\00000099.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000099.wav,0_dB,valve,id_00,normal,val,00000099,0.0,10.0,10.0,16000,160000,8,2560080,e21d6dc8d3fe3307713b486f90359a392b8d091f8ccdd9ea26790d5ec0d9693e
valve_id_00_00000100,0_dB_valve\valve\id_00\normal\00000100.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000100.wav,0_dB,valve,id_00,normal,val,00000100,0.0,10.0,10.0,16000,160000,8,2560080,097e8ecaabf6b5987aefd822726eed014ee10fc5811e01261db70d39bc5371d7
valve_id_00_00000101,0_dB_valve\valve\id_00\normal\00000101.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000101.wav,0_dB,valve,id_00,normal,val,00000101,0.0,10.0,10.0,16000,160000,8,2560080,112e2339161cc6ba04a77c6f4819b18605d2a7eb1e7363636ad52e758aa20210
valve_id_00_00000102,0_dB_valve\valve\id_00\normal\00000102.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000102.wav,0_dB,valve,id_00,normal,val,00000102,0.0,10.0,10.0,16000,160000,8,2560080,34772afec752f82e81537611eb7b958c5267a179de8255cfda323a2c22c8ba59
valve_id_00_00000103,0_dB_valve\valve\id_00\normal\00000103.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000103.wav,0_dB,valve,id_00,normal,val,00000103,0.0,10.0,10.0,16000,160000,8,2560080,f1e8841a7e132839003d57fdedda1f5c69b4859bf7bbdb911e4286945c3c7357
valve_id_00_00000104,0_dB_valve\valve\id_00\normal\00000104.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000104.wav,0_dB,valve,id_00,normal,val,00000104,0.0,10.0,10.0,16000,160000,8,2560080,a66412e3919da50828313fb1803e2b92450b2182d41cb0896f44d64850dc6763
valve_id_00_00000105,0_dB_valve\valve\id_00\normal\00000105.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000105.wav,0_dB,valve,id_00,normal,val,00000105,0.0,10.0,10.0,16000,160000,8,2560080,756c8f70697292847b30b0796f235678bd1328c9eecebf67a3aee73064bdc381
valve_id_00_00000106,0_dB_valve\valve\id_00\normal\00000106.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000106.wav,0_dB,valve,id_00,normal,val,00000106,0.0,10.0,10.0,16000,160000,8,2560080,ff5a968bd77b9d8a9544a03c60de0665b7d011e165dce183154d45742c20674f
valve_id_00_00000107,0_dB_valve\valve\id_00\normal\00000107.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000107.wav,0_dB,valve,id_00,normal,val,00000107,0.0,10.0,10.0,16000,160000,8,2560080,e6a9ca6d00ee44b5bea92d4a7de628497ec8c980b1c50259610bd139fdffa636
valve_id_00_00000108,0_dB_valve\valve\id_00\normal\00000108.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000108.wav,0_dB,valve,id_00,normal,val,00000108,0.0,10.0,10.0,16000,160000,8,2560080,990bc61e11cc4965b95c17ed4e9f4df6f59db6e9e58c51411578155feae7c933
valve_id_00_00000109,0_dB_valve\valve\id_00\normal\00000109.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000109.wav,0_dB,valve,id_00,normal,val,00000109,0.0,10.0,10.0,16000,160000,8,2560080,ab7ab5d3799d4db9785d0e5cfa7be23d20bb70e363f178909218ea7eb5307452
valve_id_00_00000110,0_dB_valve\valve\id_00\normal\00000110.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000110.wav,0_dB,valve,id_00,normal,val,00000110,0.0,10.0,10.0,16000,160000,8,2560080,7c93163e1d6177c1c2d116a29cf5d51636c8d6ec3cbfee402dc0c27ed7336e8b
valve_id_00_00000111,0_dB_valve\valve\id_00\normal\00000111.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000111.wav,0_dB,valve,id_00,normal,val,00000111,0.0,10.0,10.0,16000,160000,8,2560080,a2aacc26dc9d275630273fd7d807850f1984280880572c53ab40edb7e8f8f90a
valve_id_00_00000112,0_dB_valve\valve\id_00\normal\00000112.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000112.wav,0_dB,valve,id_00,normal,val,00000112,0.0,10.0,10.0,16000,160000,8,2560080,ab6cb0b67894b8da1d51d8d8a43cec255617ea0af392d181ac8dd30fa7459dcc
valve_id_00_00000113,0_dB_valve\valve\id_00\normal\00000113.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000113.wav,0_dB,valve,id_00,normal,val,00000113,0.0,10.0,10.0,16000,160000,8,2560080,9553ea66bc621d5a4afec4933d01b64a71b4d831723fb433dde2670ca2d05d3c
valve_id_00_00000114,0_dB_valve\valve\id_00\normal\00000114.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000114.wav,0_dB,valve,id_00,normal,val,00000114,0.0,10.0,10.0,16000,160000,8,2560080,456487f1d1c1475f0c88564c338d8371bcda3f38b8785e0d29e329dd17bd182c
valve_id_00_00000115,0_dB_valve\valve\id_00\normal\00000115.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000115.wav,0_dB,valve,id_00,normal,val,00000115,0.0,10.0,10.0,16000,160000,8,2560080,61a00bf454e85c450eb2f074a5670cfc4547ccdb113fe2333040720c9c2760d1
valve_id_00_00000116,0_dB_valve\valve\id_00\normal\00000116.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000116.wav,0_dB,valve,id_00,normal,val,00000116,0.0,10.0,10.0,16000,160000,8,2560080,1bfde3dbcdbbcd80ccf85c9479ed9f7be38afb917b52354480b10d899614ae57
valve_id_00_00000117,0_dB_valve\valve\id_00\normal\00000117.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000117.wav,0_dB,valve,id_00,normal,val,00000117,0.0,10.0,10.0,16000,160000,8,2560080,6f322fe6d4d07c675c34a664c39e59c7e30f143be25ae7878823fcbf0f90f766
valve_id_00_00000118,0_dB_valve\valve\id_00\normal\00000118.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000118.wav,0_dB,valve,id_00,normal,val,00000118,0.0,10.0,10.0,16000,160000,8,2560080,1826203e47bb26d52679518746a177e938c994fe881436e1ad08e9964b7e5891
valve_id_00_00000119,0_dB_valve\valve\id_00\normal\00000119.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000119.wav,0_dB,valve,id_00,normal,val,00000119,0.0,10.0,10.0,16000,160000,8,2560080,04a2832b26b4782424a448da45546c52eef8a11f4215824beaca1575799dc635
valve_id_00_00000120,0_dB_valve\valve\id_00\normal\00000120.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000120.wav,0_dB,valve,id_00,normal,val,00000120,0.0,10.0,10.0,16000,160000,8,2560080,9109f0081ac61befa4f1b82a12195aa59e5eaf8e9b177dbfb48d987851de64f5
valve_id_00_00000121,0_dB_valve\valve\id_00\normal\00000121.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000121.wav,0_dB,valve,id_00,normal,val,00000121,0.0,10.0,10.0,16000,160000,8,2560080,e0fa69ed0af6ced5be872cd2cb78e1ec9254d08039145d7762fac3afbdb31c18
valve_id_00_00000122,0_dB_valve\valve\id_00\normal\00000122.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000122.wav,0_dB,valve,id_00,normal,val,00000122,0.0,10.0,10.0,16000,160000,8,2560080,38054547b202a365d6e76500eca2fade8a44560af90836daf1c8658d162dc058
valve_id_00_00000123,0_dB_valve\valve\id_00\normal\00000123.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000123.wav,0_dB,valve,id_00,normal,val,00000123,0.0,10.0,10.0,16000,160000,8,2560080,7c38867c72533456f4d274e7dbffbc24ca6a3daac5b93616692d749f77092b8d
valve_id_00_00000124,0_dB_valve\valve\id_00\normal\00000124.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000124.wav,0_dB,valve,id_00,normal,val,00000124,0.0,10.0,10.0,16000,160000,8,2560080,f15f765783bef1a1558f6a8a2dc61fa77fa0c304b888db013a05a3cfbeaf6724
valve_id_00_00000125,0_dB_valve\valve\id_00\normal\00000125.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000125.wav,0_dB,valve,id_00,normal,val,00000125,0.0,10.0,10.0,16000,160000,8,2560080,bb06d936eea93efdbcdfe0390ed222cf0b78338a56ffc075fa0c57917eb64804
valve_id_00_00000126,0_dB_valve\valve\id_00\normal\00000126.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000126.wav,0_dB,valve,id_00,normal,val,00000126,0.0,10.0,10.0,16000,160000,8,2560080,be404af1094afb1fc1847037ccf837d410496605c7d794a977bb22ef1d8f4e12
valve_id_00_00000127,0_dB_valve\valve\id_00\normal\00000127.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000127.wav,0_dB,valve,id_00,normal,val,00000127,0.0,10.0,10.0,16000,160000,8,2560080,75353e0e1486118ed344dc466fd5d2474b9905822064f3ff0f4ca165b9e2e6ff
valve_id_00_00000128,0_dB_valve\valve\id_00\normal\00000128.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000128.wav,0_dB,valve,id_00,normal,val,00000128,0.0,10.0,10.0,16000,160000,8,2560080,62a0d43e9d8aa6c35ecac81d3a04dd0f2f153fb4e607cf8cf8b6652c1edbca1a
valve_id_00_00000129,0_dB_valve\valve\id_00\normal\00000129.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000129.wav,0_dB,valve,id_00,normal,val,00000129,0.0,10.0,10.0,16000,160000,8,2560080,93aabcc651654b33ac276b7c49b802a0f6db5ceab087f591f26f257295c478d1
valve_id_00_00000130,0_dB_valve\valve\id_00\normal\00000130.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000130.wav,0_dB,valve,id_00,normal,val,00000130,0.0,10.0,10.0,16000,160000,8,2560080,56968423533a84bd9173550803a268cc4fac8521223279a288ced6a2f3de60e2
valve_id_00_00000131,0_dB_valve\valve\id_00\normal\00000131.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000131.wav,0_dB,valve,id_00,normal,val,00000131,0.0,10.0,10.0,16000,160000,8,2560080,5a911a311890f822f0821499916d8fe873a6a928f2e2a42a2e2134e5bcc4fc58
valve_id_00_00000132,0_dB_valve\valve\id_00\normal\00000132.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000132.wav,0_dB,valve,id_00,normal,val,00000132,0.0,10.0,10.0,16000,160000,8,2560080,7edc757a918d086a2230cbf0c1d8cddd580394ac533fbc950436fc1d9a8ac389
valve_id_00_00000133,0_dB_valve\valve\id_00\normal\00000133.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000133.wav,0_dB,valve,id_00,normal,val,00000133,0.0,10.0,10.0,16000,160000,8,2560080,410d41103855fa508c44bfa46d5c7cbd26b321127814f59a364e4fd871518370
valve_id_00_00000134,0_dB_valve\valve\id_00\normal\00000134.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000134.wav,0_dB,valve,id_00,normal,val,00000134,0.0,10.0,10.0,16000,160000,8,2560080,f0f13b62803fc95ed77bf25e09fd71b841d66c5d9e402e1c74e84ad4bdecec74
valve_id_00_00000135,0_dB_valve\valve\id_00\normal\00000135.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000135.wav,0_dB,valve,id_00,normal,val,00000135,0.0,10.0,10.0,16000,160000,8,2560080,31da178710d5c85ac100d245ab2ec3da96b52cbd3046e322d9a4504e49596667
valve_id_00_00000136,0_dB_valve\valve\id_00\normal\00000136.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000136.wav,0_dB,valve,id_00,normal,val,00000136,0.0,10.0,10.0,16000,160000,8,2560080,02476bf0bf6ceb2182317b36e5d8b4896b393d85cb9c6cf0b8ff0d067e414dca
valve_id_00_00000137,0_dB_valve\valve\id_00\normal\00000137.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000137.wav,0_dB,valve,id_00,normal,val,00000137,0.0,10.0,10.0,16000,160000,8,2560080,a8f1bb9cc47ac001fa2ea9f636b54376927d4b5c08b678f8bbbe4e9d6dd7d2a9
valve_id_00_00000138,0_dB_valve\valve\id_00\normal\00000138.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000138.wav,0_dB,valve,id_00,normal,val,00000138,0.0,10.0,10.0,16000,160000,8,2560080,01edcd3227dc8c002e2b7369289319d24c457969275c51b8b5285272b532a697
valve_id_00_00000139,0_dB_valve\valve\id_00\normal\00000139.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000139.wav,0_dB,valve,id_00,normal,val,00000139,0.0,10.0,10.0,16000,160000,8,2560080,2795f0cd0bede15f7582c785a7c36894c6b0b39fd9b8f11d85ddf1e2be249e3c
valve_id_00_00000140,0_dB_valve\valve\id_00\normal\00000140.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000140.wav,0_dB,valve,id_00,normal,val,00000140,0.0,10.0,10.0,16000,160000,8,2560080,55f6fd63d3c8bcf478f35af0dc87938a911db058da161786355c24408833a1a3
valve_id_00_00000141,0_dB_valve\valve\id_00\normal\00000141.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000141.wav,0_dB,valve,id_00,normal,val,00000141,0.0,10.0,10.0,16000,160000,8,2560080,e9e0b8b357896a164aaf279a152b68a9dbd60752e4506c886f2cd4191184a6b6
valve_id_00_00000142,0_dB_valve\valve\id_00\normal\00000142.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000142.wav,0_dB,valve,id_00,normal,val,00000142,0.0,10.0,10.0,16000,160000,8,2560080,fe1ec983191b8a0735605e75e890f63b7be84c2b03a0b853462cad0584b3c5ea
valve_id_00_00000143,0_dB_valve\valve\id_00\normal\00000143.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000143.wav,0_dB,valve,id_00,normal,val,00000143,0.0,10.0,10.0,16000,160000,8,2560080,38251638a050e5c68cda2d996b3a536ab70386abb081193ae17efd143ec10823
valve_id_00_00000144,0_dB_valve\valve\id_00\normal\00000144.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000144.wav,0_dB,valve,id_00,normal,val,00000144,0.0,10.0,10.0,16000,160000,8,2560080,bf3792b4bed34f1d12807abddc7682a2884fc52408a52bf2f61d5ceb4e3a56da
valve_id_00_00000145,0_dB_valve\valve\id_00\normal\00000145.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000145.wav,0_dB,valve,id_00,normal,val,00000145,0.0,10.0,10.0,16000,160000,8,2560080,741b7c2975a3ed6e6855884c37283842deef89cce113ea84dca3428f276f4822
valve_id_00_00000146,0_dB_valve\valve\id_00\normal\00000146.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000146.wav,0_dB,valve,id_00,normal,val,00000146,0.0,10.0,10.0,16000,160000,8,2560080,58c36dee291a5233a902ff866ce064436cbcfc5234672230a57d73575ace1a2a
valve_id_00_00000147,0_dB_valve\valve\id_00\normal\00000147.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000147.wav,0_dB,valve,id_00,normal,val,00000147,0.0,10.0,10.0,16000,160000,8,2560080,b9165c433a337c08b6a5203ec0296482a9756378dba23f9010854ea04eb8d979
valve_id_00_00000148,0_dB_valve\valve\id_00\normal\00000148.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000148.wav,0_dB,valve,id_00,normal,val,00000148,0.0,10.0,10.0,16000,160000,8,2560080,2f2021573d6230dfd684fda4b3662d67f1f0bb20906af67f21cb2bf643d33cb9
valve_id_00_00000149,0_dB_valve\valve\id_00\normal\00000149.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000149.wav,0_dB,valve,id_00,normal,val,00000149,0.0,10.0,10.0,16000,160000,8,2560080,6e0491f0998c5c22f7043185b3017baa9c37d1cfa30bdaf5586f166413a297a0
valve_id_00_00000150,0_dB_valve\valve\id_00\normal\00000150.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000150.wav,0_dB,valve,id_00,normal,val,00000150,0.0,10.0,10.0,16000,160000,8,2560080,623775a6892f92c9e4d9cee7b10f115484381ada73426cacf73b7d35ee2d1702
valve_id_00_00000151,0_dB_valve\valve\id_00\normal\00000151.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000151.wav,0_dB,valve,id_00,normal,val,00000151,0.0,10.0,10.0,16000,160000,8,2560080,b69008df7279fba5de9643d88a474425d1c03f20600aeb2d994599f5a4ee8d44
valve_id_00_00000152,0_dB_valve\valve\id_00\normal\00000152.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000152.wav,0_dB,valve,id_00,normal,val,00000152,0.0,10.0,10.0,16000,160000,8,2560080,a9d3b50ee1c264d99271a92ef7936211a2d10de6d09155fa13d2dcff099f2458
valve_id_00_00000153,0_dB_valve\valve\id_00\normal\00000153.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000153.wav,0_dB,valve,id_00,normal,val,00000153,0.0,10.0,10.0,16000,160000,8,2560080,b3a583df11fb9ce1511aa9ef4dbb993b61e86ab03975db806d7e58a0864ca4f8
valve_id_00_00000154,0_dB_valve\valve\id_00\normal\00000154.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000154.wav,0_dB,valve,id_00,normal,val,00000154,0.0,10.0,10.0,16000,160000,8,2560080,43e44da7bd2b518cb64a624483f80194fb29c88f30c8eadc79d9a6d260a505f3
valve_id_00_00000155,0_dB_valve\valve\id_00\normal\00000155.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000155.wav,0_dB,valve,id_00,normal,val,00000155,0.0,10.0,10.0,16000,160000,8,2560080,ca5717ffe9757193b28b91f07059e78752c7f673cc1cc386eb707ee7a20a8f39
valve_id_00_00000156,0_dB_valve\valve\id_00\normal\00000156.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000156.wav,0_dB,valve,id_00,normal,val,00000156,0.0,10.0,10.0,16000,160000,8,2560080,59a914399575ec9b425878d6d677422438eb66bc5048da05ba57f4c5cd90ed7d
valve_id_00_00000157,0_dB_valve\valve\id_00\normal\00000157.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000157.wav,0_dB,valve,id_00,normal,val,00000157,0.0,10.0,10.0,16000,160000,8,2560080,7a332cc6f8db238743cf956c6e62bea7b3694da3834c0f43000f2294a4fcae9a
valve_id_00_00000158,0_dB_valve\valve\id_00\normal\00000158.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000158.wav,0_dB,valve,id_00,normal,val,00000158,0.0,10.0,10.0,16000,160000,8,2560080,20b9f19fc91ef3c4111158dacc9063d2cfb909f0205e7ce1b7b6f1ff415214cf
valve_id_00_00000159,0_dB_valve\valve\id_00\normal\00000159.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000159.wav,0_dB,valve,id_00,normal,val,00000159,0.0,10.0,10.0,16000,160000,8,2560080,11b1de086c50ccd1f6fcc22396bd11b72546fbfd34a9944c16bc9897f7df4d2e
valve_id_00_00000160,0_dB_valve\valve\id_00\normal\00000160.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000160.wav,0_dB,valve,id_00,normal,val,00000160,0.0,10.0,10.0,16000,160000,8,2560080,d995af1256ff5cb516fbe2b913fa97dd36f7fa8596982bbb408b670699c584ca
valve_id_00_00000161,0_dB_valve\valve\id_00\normal\00000161.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000161.wav,0_dB,valve,id_00,normal,val,00000161,0.0,10.0,10.0,16000,160000,8,2560080,86c30a587bbcb7abc63b2bbb8bd2ee1966ae21472d65b8297825c41ab35c323b
valve_id_00_00000162,0_dB_valve\valve\id_00\normal\00000162.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000162.wav,0_dB,valve,id_00,normal,val,00000162,0.0,10.0,10.0,16000,160000,8,2560080,ce176c799a4252072b49de0d280835263e094c75d302e4690e263526020be162
valve_id_00_00000163,0_dB_valve\valve\id_00\normal\00000163.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000163.wav,0_dB,valve,id_00,normal,val,00000163,0.0,10.0,10.0,16000,160000,8,2560080,b5a8b227bd0c525bdfb6a51743811f4fd681e1db8733ac4f2aa049b7eb107ea7
valve_id_00_00000164,0_dB_valve\valve\id_00\normal\00000164.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000164.wav,0_dB,valve,id_00,normal,val,00000164,0.0,10.0,10.0,16000,160000,8,2560080,dc3046ce9b2c21621fdcf83be139f6fdb3600f5fbc1d74ac5a8d7dfa40c0cba4
valve_id_00_00000165,0_dB_valve\valve\id_00\normal\00000165.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000165.wav,0_dB,valve,id_00,normal,val,00000165,0.0,10.0,10.0,16000,160000,8,2560080,6581d06dc693575b922c11bae0a7bd4aca135ed3c531ba5953affc5e7216fcbe
valve_id_00_00000166,0_dB_valve\valve\id_00\normal\00000166.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000166.wav,0_dB,valve,id_00,normal,val,00000166,0.0,10.0,10.0,16000,160000,8,2560080,49cbb687c90cb247a8362dc9f0385691c2c3236227537c6b560c16c5ed479318
valve_id_00_00000167,0_dB_valve\valve\id_00\normal\00000167.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000167.wav,0_dB,valve,id_00,normal,val,00000167,0.0,10.0,10.0,16000,160000,8,2560080,8e165fd86ded95f84c95e991f5f15f4175f03dcf26ac8893bf10b39bd85645a5
valve_id_00_00000168,0_dB_valve\valve\id_00\normal\00000168.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000168.wav,0_dB,valve,id_00,normal,val,00000168,0.0,10.0,10.0,16000,160000,8,2560080,7a136514c984e9d560f9fa01645bcb16c3b82ee2a96daeaf93d7848be061c731
valve_id_00_00000169,0_dB_valve\valve\id_00\normal\00000169.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000169.wav,0_dB,valve,id_00,normal,val,00000169,0.0,10.0,10.0,16000,160000,8,2560080,732d824a2630d871aaafbdf3db99049239205e3648b6a49edff1804b195476de
valve_id_00_00000170,0_dB_valve\valve\id_00\normal\00000170.wav,E:\MIMII\0_dB_valve\valve\id_00\normal\00000170.wav,0_dB,valve,id_00,normal,val,00000170,0.0,10.0,10.0,16000,160000,8,2560080,59cf180d507381ea139372fa8dd2e41ee23bb1d30b5d51849ec2e55cf6d19f92
