"relative_path","category","size_bytes","last_write_utc","sha256","hash_status","classification"
"docs/core/EVIDENCE_ERROR_REFERENCE.md","docs","236","2026-07-24T09:37:48.5217482Z","ec76b99a68769e3186d1d1ae6068eacc6c97574a8564a8c9fb430e441440696d","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/core/EVIDENCE_LIFECYCLE.md","docs","187","2026-07-24T09:37:44.6980294Z","c7b08cf1391d5486c0e1df10cc50f17f0e38cdec14c2b9147c3f7930b1c5dbd6","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/core/GATE_EVIDENCE_EVALUATION.md","docs","185","2026-07-24T09:37:47.7479873Z","81cd56bd3eb408d959c682918a03d0784306edb51b4ed6873a53261c177ef4df","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/core/PROVENANCE_AND_LINEAGE.md","docs","236","2026-07-24T09:37:45.4780621Z","1ec7db66ccb479784d993954b3d4e13ed3dc9ab1b024a2a0348fd33e3a7c4568","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/core/REGISTRY_ARCHITECTURE.md","docs","152","2026-07-24T09:37:52.3010283Z","8299fb468be9bb278ceb97766bdd79f7e31c7aa906c0944333514c09913320d0","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/core/REGISTRY_ERROR_REFERENCE.md","docs","238","2026-07-24T09:37:56.8010823Z","dad424629949af3e62c4227a957120891e22d8a3b38f12137d1f6fb3d6d48026","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/core/REGISTRY_IMPORT_EXPORT.md","docs","190","2026-07-24T09:37:55.2994064Z","0e6f7da7ade15efdc0e365fed7c39c3e1456a617b302b3bb4dbb7dd09bb86539","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/core/REGISTRY_INTEGRITY.md","docs","176","2026-07-24T09:37:54.5568327Z","0c483a781ec3f09887e1e529a5647fef26afecea0810bc53c38ef57b13431350","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/core/REGISTRY_RECORD_CONTRACT.md","docs","192","2026-07-24T09:37:53.0540902Z","33a67d71a78b71c3fc496d25d060c2a4c983127c6183b74134f1d05ed0f76017","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/core/REGISTRY_VERSIONING.md","docs","164","2026-07-24T09:37:53.8002862Z","aacc314eb9075765a6ae68de17f52a26e0494c5ccdcaa1c003149bc729595e68","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/core/STATE_MACHINE_REFERENCE.md","docs","330","2026-07-24T09:36:36.8314752Z","97c3b8fc10839584517792b1320092e09566605d9d6d7824aa91a7c42ce68d62","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/core/TAMPER_DETECTION.md","docs","138","2026-07-24T09:37:46.9757291Z","4af398ef1a2a1af0b0a96a031cba7be7f060f0a03ecffde5001593732ce5de61","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/core/TRANSITION_RULES.md","docs","322","2026-07-24T09:36:38.4830875Z","d8ee095d4a30530fd66421cf9b4c4e53f5f6d2d5fea4b125b07ab0c9e90b750b","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/core/VERIFIER_CONTRACT.md","docs","169","2026-07-24T09:37:46.2143792Z","3a784a34b7adcde0a7ccbcde2f73da27fc15ad122905911ee95f779863f57779","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/core/WORKFLOW_DEFINITION_GUIDE.md","docs","336","2026-07-24T09:36:37.6654124Z","399a7cd759a527bbabe4697b669a3ff32bacae99f25f010223e060338bdb2341","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/core/WORKFLOW_ENGINE_IMPLEMENTATION.md","docs","309","2026-07-24T09:36:36.0078920Z","828de7f69d1281fb3a37d05a1082a6d41a3044d750661f189b8fe90cf150d86f","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/CURRENT_EXPERIMENT_AUDIT.md","docs","9470","2026-07-20T09:52:16.4595242Z","3a9f1427699c6027645b391b4a9719d5e09431703390c5103154980c858a4164","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/CURRENT_STATE.md","docs","8595","2026-07-24T06:11:50.4957336Z","9e698d1286492cc3782063163c7be1780e0e399e9b1733cdab880ab7e9ef1fdc","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/DATA_FLOW.md","docs","2469","2026-07-20T10:48:06.3192227Z","3fb784174b27724baa9586e72c14d219d574b07c9a9a48b634a13f9b3a7e230b","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/DATA_INTEGRITY_REPORT.md","docs","1436","2026-07-21T06:28:55.7750603Z","e4f39293aae1949cdf21ded6fba4c36308bc69567bbf976e7a30d17abafccf6b","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/DATA_LEAKAGE_AUDIT.md","docs","6299","2026-07-21T11:44:47.8250383Z","718deb519d2550f6343bf8a5d18adb4565692b06078d4bca2a6491dfe6ccbd16","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/DATA_SPLIT_PROTOCOL.md","docs","4412","2026-07-21T06:28:55.7780552Z","c8ef3bfda77387cd0ebff862002f062322dfd179371190817570455ca7d1083c","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/DATASET_AND_SPLITS.md","docs","5439","2026-07-21T11:42:27.4530320Z","43f75cfa58f8ddd89867a050b47dcc159044a91113c20ee226dac49c051ee339","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/DECISIONS.md","docs","11846","2026-07-24T06:00:42.6897205Z","cd97087f64bad82f4d84dee7473d6ca61cfeda5aaffe5a3ebcb28fd56542f22a","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/DEPENDENCY_GRAPH.md","docs","2388","2026-07-20T10:48:06.3119766Z","1d397adb5b0ec5919f25834eab1b213fcc224c8484bd46eff29000b88a50d255","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/END_TO_END_SPLIT_VERIFICATION.md","docs","688","2026-07-20T11:39:34.9625093Z","b25b8c66cbc1d258a4293ef580d4b09651cba40725ad4dfea58adf812eb86b9d","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/ENVIRONMENT.md","docs","4475","2026-07-21T11:41:25.7071485Z","2267f2171737054c7ab7b479ab3f915a05fc6a27fe638c95bf3a1980c84db824","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/EXPERIMENT_LOG.md","docs","8126","2026-07-24T05:59:01.0271131Z","ab67d8b2360384b20934a3ebcd705bf7e72b3a536f35ca0c193098a77e04031f","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/FINAL_AUDIT_REPORT.md","docs","27439","2026-07-23T04:21:33.5288687Z","bad8b53635dc46d4bc7548c80775fd2bf92272349f5ee0244b01bf0b25131cad","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/FINAL_AUDIT_SUMMARY.md","docs","7132","2026-07-23T04:24:07.6298459Z","b55016504142d25da7ec149c1115255ee1ad80fdd3a2340a7515bf7963509d98","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/IEEE_EXPERIMENTAL_METHOD.md","docs","5863","2026-07-20T10:20:54.4804870Z","59f98ee764ec0ca6f6cf2c77df286d7e6648e5511c643450acc0f3fe56191bb3","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/implementation/ROS_CLI_01_IMPLEMENTATION_REPORT.md","docs","1330","2026-07-24T09:49:43.2631257Z","0cd2d78e281ec81bee0eb7cb98ce087beccdd0535da3660fc3fbf7fa62e42a06","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/implementation/ROS_CLI_01_INTERFACE_AUDIT.md","docs","955","2026-07-24T09:49:42.4435974Z","b657f14d2902ef04c2e520663752648745eafe624907f1356b77e3e27e1b9032","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/implementation/ROS_CLI_01_TEST_REPORT.md","docs","804","2026-07-24T09:49:44.0307785Z","52bfa415d1c5f8f5f61c88f3a0a4d511adc294a4d30097b9ae8638efa9003941","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/implementation/ROS_CORE_01_IMPLEMENTATION_REPORT.md","docs","622","2026-07-24T09:36:33.8773724Z","d5589f1a0de6bcd9e645ab35dcce5bb1a57e74e28a9311cfa9a5de8b876f3ed4","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/implementation/ROS_CORE_01_REPOSITORY_AUDIT.md","docs","745","2026-07-24T09:36:31.4584983Z","f02ea07ed3ba0a61f11240a72286984121785c26b8bbcfe2e60dcba0a54656f4","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/implementation/ROS_CORE_01_REVIEW_REPORT.md","docs","437","2026-07-24T09:36:33.0811154Z","ef1481262deb3c80c0658c7e97da78f237e91f0c0791b86cd89cb15ff8c5558f","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/implementation/ROS_CORE_01_TEST_REPORT.md","docs","500","2026-07-24T09:36:34.6615042Z","1b8acb8bca36b42c67f814fb86a7565b9836b608ea1b3677941e10eee224bb17","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/implementation/ROS_CORE_01_TRACEABILITY.csv","docs","889","2026-07-24T09:36:32.2694148Z","449c02339411fa4bff54cb1dc0961bd19eda4eb2a165b8483de16b7a6c6620b2","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/implementation/ROS_CORE_02_IMPLEMENTATION_REPORT.md","docs","267","2026-07-24T09:37:42.3764804Z","43070ff867e94f58ee84c064a243514c59cfcf51936c0e5701c86ba8dea2f131","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/implementation/ROS_CORE_02_PREREQUISITE_AUDIT.md","docs","286","2026-07-24T09:37:40.8082446Z","d8a556509b1019005cacb1231bb28f3559744412abd5b6bf0b3946f5a82663e2","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/implementation/ROS_CORE_02_REVIEW_REPORT.md","docs","410","2026-07-24T09:38:36.1663590Z","9ad460f89b116f37e383498243a60ba70ccccb76a0b637162c99ecd7323b1207","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/implementation/ROS_CORE_02_TEST_REPORT.md","docs","246","2026-07-24T09:37:43.1690240Z","ae05528c533c24783c220a4b205117aaeb9b566a9a0e3afe7ebcd7a2aa6e7731","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/implementation/ROS_CORE_02_TRACEABILITY.csv","docs","410","2026-07-24T09:37:41.5864527Z","895e352c5ca6090630333437429b0a9e7d2e280df902dbf181e7c6567d37ea4a","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/implementation/ROS_CORE_03_IMPLEMENTATION_REPORT.md","docs","1981","2026-07-24T09:43:24.6231325Z","75c2cda792877c6c5fd657ffc4777a8248a90b0d1b1313b531f1ff7e6f38d172","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/implementation/ROS_CORE_03_INTEGRITY_REPORT.md","docs","1180","2026-07-24T09:43:23.0784829Z","f909c7cc349cf422abb9619a5ef08fb88d3d56b22c796bd7d7854fc205c93c83","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/implementation/ROS_CORE_03_STORAGE_AUDIT.md","docs","235","2026-07-24T09:37:49.2941267Z","37056861d5df9c55fb33e6ba1af0e43f5b23d2d137d718c6546a51cdf708bc25","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/implementation/ROS_CORE_03_TEST_REPORT.md","docs","1133","2026-07-24T09:43:23.8507323Z","2f6c370b4e8059978bf01ffb879c354f47ea3591246d7a1fdc061b8b78fe48fb","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/implementation/ROS_CORE_03_TRACEABILITY.csv","docs","901","2026-07-24T09:43:25.3962050Z","80efb8a3ed9cb66a044b8ee2c258867ad090e897f0aecc33275a60b18addb01b","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/IMPROVEMENT_PLAN.md","docs","1362","2026-07-20T10:48:49.7378371Z","89536ae3afcd5bb3348da4c8511aa7e89c08028b16a7d932b534b9b07ad25ed5","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/INFERENCE_PIPELINE.md","docs","1522","2026-07-20T10:48:49.7378371Z","7025daf6dc0dbe3490a3d064774baf167cb7b9ac865ffd5e8e3920cbbc4f920a","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/KNOWN_ISSUES.md","docs","4770","2026-07-24T06:11:51.2607955Z","0f3728ee598dc507c5c6817c4a32d61f665a445d3b00933b09b4d12cf31a4e22","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/LEAKAGE_ANALYSIS.md","docs","783","2026-07-21T06:28:55.7814044Z","3638cb887b60690efda4c9901c6173d559037b666d16cafe96f585980df3ef31","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/LEGACY_VS_CURRENT_EXPERIMENT.md","docs","9294","2026-07-24T04:35:17.8737815Z","ea7cae90a821c80b5d68b03750054f44f3aa189c8ef171af3e5ef08c69365ebd","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/LIMITATIONS.md","docs","7618","2026-07-20T10:20:41.2336066Z","289a40c2b13636d9ffb5ef43915494da29db2637bef60dcaa4d59f3b2a40a471","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/METRIC_DEFINITIONS.md","docs","6192","2026-07-20T10:20:24.6690048Z","bfbde171a607862f5238fdd790e9ec34d23496aee8325bd907eeb6ea56b0090e","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/METRICS_REGISTRY.md","docs","6328","2026-07-21T11:44:11.4102341Z","9596ddf201bc41948a5393e56fbbbcdfd1ade7c13ca97941fc46cda537dee765","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/MODEL_ARCHITECTURE.md","docs","1769","2026-07-20T10:48:07.6521468Z","a582169945591f9abd19d9a6ca89764842f9df6a3c827c047a68bacb6e7329e9","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/MODEL_CARD.md","docs","5708","2026-07-21T11:43:38.9676156Z","f3129a444e40f5c9e680d7c530c498a3b9af2fb75f73c42eaad5f9179240e704","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/NORMALIZATION_PROTOCOL.md","docs","499","2026-07-21T06:28:55.7844225Z","9e25f1ee2e435223bbd9334d0ff08a482e013537b49d18d354267af08e2b9a5b","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/NOVELTY_AND_CONTRIBUTIONS.md","docs","11703","2026-07-20T10:42:02.7075620Z","ed9b38fd54ccfc37aa6e6d6a12946d740ccdd7ee636e29b9f61c98d9c9da6669","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/PROJECT_CONTEXT.md","docs","4298","2026-07-21T11:30:09.6097227Z","9cd8f1e79959a2dd5c8bf2b2cb723b9a41c3f1f13c0e17928cf6700fcd3f2df4","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/PROJECT_HISTORY.md","docs","5233","2026-07-21T11:30:43.4299486Z","fdafe311167010bb8e193c8d59fcca7b9cea960863259c1e8aa93b937a0473cb","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/REPOSITORY_AUDIT.md","docs","3998","2026-07-20T10:48:06.3119766Z","5f868d44908c0c4aa5047dd8780aa5dfbaff19b8b3c697bff75d445833726b61","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/REPRODUCIBILITY.md","docs","4829","2026-07-21T11:45:21.0740521Z","1407f44af73c74fe53152d42b4adacace797e36965f63b7fe65555a1d9d77951","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/ROADMAP.md","docs","5261","2026-07-21T11:29:03.8267271Z","036650d158501d5982fc44669ef9dddd837d1ca43437ebc6c7df1b8460c20b59","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/SESSION_LOG.md","docs","13506","2026-07-24T06:11:52.7857665Z","cc2dcfd1684fac5e0184ea24c747bd9692810a07c7197bfd36f11b3da3ce2d5a","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/SPLIT_PROTOCOL.md","docs","724","2026-07-21T06:28:55.7914267Z","3d334f016385e05bc87b1f8ede67bc78100550c237df1a5e55e34585ae26ac2b","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/TECHNICAL_DEBT.md","docs","1879","2026-07-20T10:48:49.7378371Z","9a949492eccac888943384c741d1eb853975848f9ed990d1f8ffd35c6705d458","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/TESTING_AND_VALIDATION.md","docs","5086","2026-07-21T11:41:57.9049895Z","1cfc77d32e119ad66e758a868e0d7f6ebf7c352906bd5dabf849aa935bd4b7d6","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/THRESHOLD_PROTOCOL.md","docs","570","2026-07-21T06:28:55.7944226Z","c40d3a4f31b923024f94b2dc853009b4ab642f8e6cef19e231118e1c64b4de63","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/TODO_AUDIT.md","docs","2777","2026-07-21T06:28:55.7974231Z","ec8b8fe89102ad207f36640bdfeb8a4c0a1540d2fc7acd083343051e6b1fcd78","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"docs/TRAINING_PIPELINE.md","docs","1562","2026-07-20T10:48:49.7378371Z","89a57984184eeba4190a3a10f91dcaf6c963fa7d3e857b1bf3304112b2fd18f3","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"edge_deploy/__init__.py","edge_deploy","717","2026-07-20T09:46:10.4927357Z","2aadcd39c70e868479c6a3d4f9e709239bc018d1e18388b850c8f73342d6c2b5","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"edge_deploy/auto_update.py","edge_deploy","2642","2026-07-20T09:46:10.4967744Z","1422e7ff600c72ba9ea43b9a650764aa5d0b5512df65cde48806d948a01adfeb","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"edge_deploy/config.yaml","edge_deploy","1440","2026-07-20T09:46:10.4967744Z","3d913009d0fb3e1b392a409d7eb5429ed69aed5410a4586a27703244882834bc","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"edge_deploy/deploy.sh","edge_deploy","1320","2026-07-20T09:46:10.4967744Z","ec3b33655c546034df616463c6391cee5d914d9af383f29542ce1d24f55250d3","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"edge_deploy/DEPLOY_RPI.md","edge_deploy","5059","2026-07-20T09:46:10.4778037Z","419b8611090638a72efee5ec26559d641a6b4e9cadbfa82c70ee02e728826ca3","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"edge_deploy/edge_benchmark.py","edge_deploy","17418","2026-07-20T09:46:10.5085049Z","585cc79d874220987de3b83cc267c395bb7d5ce55a87301e148a452135d38669","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"edge_deploy/edge_quantize.py","edge_deploy","21738","2026-07-20T09:46:10.5105992Z","92b6b4a7e064f4c6fb01d1642317d9e144bf251b9b1242d4506cbeadfaa5cd8b","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"edge_deploy/edge_runtime.py","edge_deploy","14827","2026-07-20T09:46:10.5166314Z","d0e1d99d90d89b2ef2a8191112cb3ae1cd5ddac9d964270c3f78937c523a2854","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"edge_deploy/edge_streaming.py","edge_deploy","22790","2026-07-20T09:46:10.5223627Z","486d2c866383aac58204bdb1932a0cfe1b62eae6e801c38d8cebc9b70667a630","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"edge_deploy/edge_watchdog.py","edge_deploy","14069","2026-07-20T09:46:10.5345790Z","373bb9f6a029982c0904e60de3d36e042b7d2fbf090e260a3638a3a968d2567e","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"edge_deploy/inference_server.py","edge_deploy","6344","2026-07-20T09:46:10.5384950Z","261aeaffe50cc9c10a7569d1f80c9fee63703334790287acb58fd99156e761dc","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"edge_deploy/models/calibration.npz","edge_deploy","36306040","2026-07-20T09:46:10.6536622Z","0b7dbff6e1d275225d6fccc4fcd00688d9abd1b97a91ed3f9d4cf8100718fe27","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"edge_deploy/requirements_edge.txt","edge_deploy","315","2026-07-20T09:46:10.6614125Z","81418e8b58cfdbbb47648a477ef43defd351a485c2ef3f892d1fae7cacda5b78","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"edge_deploy/requirements_rpi.txt","edge_deploy","424","2026-07-20T09:46:10.6654177Z","b321ed6f8e1beb0b98d7f765976574de7cca40cce5b4516d6abab52da0bf9d67","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"edge_deploy/setup_edge.py","edge_deploy","11035","2026-07-20T09:46:10.6674203Z","95664b79a4e46585aed74e790ce05c15ac9c34b37cab01ca18819fe73b823f06","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"edge_deploy/systemd/mimii-api.service","edge_deploy","554","2026-07-20T09:46:10.6694226Z","9770a09a4160ef8ba419f91b84291ef5611fac7ff33b1d1e37a4bfe835f9290f","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"edge_deploy/systemd/mimii-detector.service","edge_deploy","828","2026-07-20T09:46:10.6714248Z","7c0123e3ea46017554f162499ef0c1bd2269ad8fcf98a25d9c9757b136feebd9","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"evaluate.py","root","6047","2026-07-21T06:28:55.8005971Z","d0b5d19323461aa42b555e2ebc3d261895c8092b74b6045060434d10b65b4078","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"inference/__init__.py","inference","25","2026-07-20T09:46:10.6754293Z","e0805449d296dfd6fb3fc207392ce36c5b85f61398dc8eced0b3476f91704f60","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"inference/detector.py","inference","13765","2026-07-20T09:46:10.6774316Z","f78a49b1465677a2d6169905b7c8fefec045dd928a3a884426bece30e42cf39b","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"inference/production_detector.py","inference","14451","2026-07-20T09:46:10.6791760Z","bdc4dfb3b1c52a41c9bf5822adf94045f3311f93b5b369887ce86da4bd8d4b13","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"launch_ui.bat","root","613","2026-07-20T09:46:10.6791760Z","b5da2a605ee8408b709280d9f6101cf496e3b7038e1c39e85ba2b86a4769dd0f","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"logs/events.out.tfevents.1784635026.nielit.28280.0","logs","88","2026-07-21T11:57:06.0858743Z","4c77ab31c51180bbf37056d85bd8e2896a4a2504c4e56ea465c83d9b44f65b08","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"logs/events.out.tfevents.1784635505.nielit.8372.0","logs","398331","2026-07-22T16:44:34.3147763Z","848437150b97cf847339ad8e0bce552657ab2301481c5ac7b7009b7311ce354e","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"metadata/dataset_manifest.csv","metadata","13404934","2026-07-23T04:30:53.9787369Z","7c689508cbed4d49d05ec2891b315b27722ff01a8a62b6b1c4f610e3afcd0136","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"metadata/dataset_manifest.sha256","metadata","64","2026-07-23T04:30:54.2826516Z","7041b275a41badc7a9e83e773e67c81ad28417a1bb531ca6a9746f140956a1f9","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"models/__init__.py","models","22","2026-07-20T09:46:10.6986842Z","c7fb1af1d510227709572b4c99b56126060567aa675d89fb1b700280de163471","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"models/hybrid_model.py","models","10882","2026-07-20T09:46:10.7003516Z","b6c0e1cd71f9598199ff1323466b58288582ed9ac7ea6f5ba178216562c2ec19","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"models/reliability.py","models","16366","2026-07-21T11:12:43.2261984Z","0ee7a0069815ada5db4d2829e0420a68c1ef688b41f676a00d224a85dcaf4e0c","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"paths.py","root","2770","2026-07-20T09:46:10.7055265Z","c73d5212307ce46d679c303971e85e47dae47732e50f6d0f1ba7365dbafe110c","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"PRODUCTION.md","root","7904","2026-07-20T09:46:10.3986388Z","3fbe388de2999c28664e9f22636aac13878a90b5420405b4e38199e3889ed095","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"production_api.py","root","16728","2026-07-20T09:46:10.7071499Z","54149ad288b2c2b7094696e7b2d46b02babfdc5701b5a274aff07bba45e21447","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"pyproject.toml","root","435","2026-07-24T09:27:22.4488128Z","fee29cef5a70b8e7754f629c33cebe4d98a5f65325842559d2674b83fb510bb6","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"README.md","root","4771","2026-07-20T09:46:10.4074189Z","aec9459d2826e71f9d8f60b46f279b563868e3c8c962680f6308685a54bda7db","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"reports/data_leakage_audit.json","reports","1375","2026-07-23T04:20:43.7811263Z","c090c39378977b2cd6f4f51dd7198e8bf328079d16b322c920f09251fe3a5541","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"reports/go_nogo_report.json","reports","4618","2026-07-21T11:25:09.2772805Z","2c44439c2481d84e592a3555037ab70542a29c2879e07f9c89d7ef6252123b97","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"reports/independent_metric_report.json","reports","563","2026-07-23T04:30:22.1909451Z","42463680e13908c579fbd5d79eedabf1b3290c5cc5c9d8c5a1f9dcdef65726cf","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"reports/machine_split_table.csv","reports","338","2026-07-21T06:28:55.8058102Z","dfe1ff3b85836c5ba570c92ab34403e9bb3fbe57b4e45937bca51f0a5cf4ecb6","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"reports/per_machine_id_results.csv","reports","336","2026-07-23T04:20:40.6965307Z","ba0101d54e30460e144a1c1180d50886a415c4dff332dea7ff610a0936b915b6","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
